seed,step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A
2,7,2,O,0.0199321360526791,0.284665427638249,0.0864776192805096,0.6089248170285733,0.3045975636909185,0.1064097553331851,0.2577139061624839,0.0139620835722975,-0.0052569882240035,-0.0029982418584328,0.9942931465101535,0.008705095348292,0.0109638417138452,1.016510460164845,0.4449093341827392,1.1589844639559033e-08,0.2745484709739685,2.816358035673261e-09
2,9,0,D,1.356271411746626,-1.4983991034282895,1.2704024546345942,-0.1282747629527616,-0.1421276916817174,2.6266738663810685,1.4559932975872465,0.0624169969123469,-0.0711613024047165,0.99797977092559,0.0107645345666391,-0.0087443054923107,1.0603967678379682,-0.8536369370419501,0.5148477554321289,7.488405451283597e-09,0.4953296780586242,2.982124325257018e-09
2,9,0,O,2.6030094472161185,-2.8836391359781457,0.244036290843149,1.036593397919016,-0.2806296887620721,2.8470457380591,6.279205690269965,-0.0635827706405314,0.0730730419501533,0.0280562425076444,0.9624534861826136,0.0094902713096627,-0.0355265281328658,0.7977414310841738,0.5148477554321289,7.488405451283597e-09,0.4953296780586242,2.982124325257018e-09
2,9,1,D,-0.933044260533448,2.139607183296361,-1.441188478527407,1.2346255557644126,1.2065629227630503,-2.374232739060813,-0.3968374095379287,-0.1154408922995311,0.0941606101334628,1.0062822639394222,0.0149980182266806,-0.0212802821660614,0.8908413716398449,-1.2008857481457684,0.5148477554321289,7.488405451283597e-09,0.4953296780586242,2.982124325257018e-09
2,9,1,O,-0.8665139694969013,1.7454207225903553,-0.8351238681597288,0.9562171150662148,0.8789067530935534,-1.7016378376565742,-0.8205937088612815,-0.0564635392673316,0.0593767850304982,0.0241740294392052,0.9729127247976376,0.002913245763182,-0.032289509828143,0.8328983710606379,0.5148477554321289,7.488405451283597e-09,0.4953296780586242,2.982124325257018e-09
2,9,2,D,0.3964794893316847,0.0795519745656787,0.4861512208068836,0.0378173152957925,0.4760314638973443,0.8826307101385582,-0.1314063907450946,-0.0173636196928,0.0150975499237499,0.9958848063311232,0.0063812634379161,-0.0022660697690601,0.9785211866383172,-1.0219647125097286,0.5148477554321289,7.488405451283597e-09,0.4953296780586242,2.982124325257018e-09
2,9,2,O,0.0828595610824533,0.3670642693488621,0.0705352895272046,0.4795408800414957,0.4499238304313029,0.1533948506096527,0.1248008822478669,0.0257716736427584,-0.0144488705743742,-0.0207184468988841,1.0093956438305116,0.011322803068382,0.0050532267438542,1.0703346349465874,0.5148477554321289,7.488405451283597e-09,0.4953296780586242,2.982124325257018e-09
2,11,0,D,1.1312685696156406,-1.4594049204897253,0.9592744688500792,0.3688618820242064,-0.3281363508741748,2.0905430384655888,2.0002609032792416,0.0573873902436681,-0.0693845740648694,0.9992099755421228,0.0127872082790917,-0.0119971838212088,1.0565973657856182,-0.8596508029545983,0.53663170337677,5.044669570963833e-09,0.5760611295700073,2.4063400161367103e-09
2,11,0,O,2.7201826257253376,-3.13785546395527,-0.0223219123920881,1.4399947506221948,-0.4176728382300004,2.6978607133330956,7.320354752694692,-0.0376156772729101,0.0524104228374179,0.0041877370701104,0.9810175173653828,0.0147947455645104,-0.0334279402029672,0.8868036801848693,0.53663170337677,5.044669570963833e-09,0.5760611295700073,2.4063400161367103e-09
2,11,1,D,-0.5119804450462384,1.9122078928616983,-2.6264397288096615,2.226212280994125,1.4002274478156007,-3.1384201738558692,2.4284636718958303,-0.0404417489641365,0.0149106397072209,1.03613455813334,-0.0106034488764414,-0.0255311092569337,0.995692809169223,-1.102090395681116,0.53663170337677,5.044669570963833e-09,0.5760611295700073,2.4063400161367103e-09
2,11,1,O,-0.7494027108232086,1.7238620700586278,-1.2535759725656872,1.2791166133301948,0.9744593592355392,-2.0029786833888426,0.0594278050140906,-0.0415139348967735,0.0393138694789723,0.0237788659190589,0.9784211994987144,-0.0022000654178026,-0.0177350689777041,0.8738145292039089,0.53663170337677,5.044669570963833e-09,0.5760611295700073,2.4063400161367103e-09
2,11,2,D,0.7303712408411926,-0.2022461386854706,0.3195553368233237,0.1523195610209919,0.5281251021557074,1.04992657766451,0.7653816037243085,-0.0175242286345941,-0.00739495195945,1.0058266060294767,0.0190925745645796,-0.0249191805940475,0.9883023773948972,-0.9968633081400088,0.53663170337677,5.044669570963833e-09,0.5760611295700073,2.4063400161367103e-09
2,11,2,O,0.1605132132980963,0.3431122230848813,0.0737481324980613,0.4226264311189776,0.5036254363829635,0.2342613457961506,0.1662792888341092,0.0182647677470808,-0.009823220321837,-0.0181354137255966,1.0096938663003576,0.0084415474252464,0.0001293540214838,1.0559172680949414,0.53663170337677,5.044669570963833e-09,0.5760611295700073,2.4063400161367103e-09
2,14,0,D,1.2035170014643664,-1.8828830360169355,0.6357703195783009,1.04359571497446,-0.6793660345526388,1.839287321042469,3.4942254328771956,0.0434778971372969,-0.0585386975539402,1.0011399221851631,0.0139208782313768,-0.015060800416557,1.0446178193225752,-0.8852024492623426,0.5168641805648804,3.2399893878931607e-09,0.5682154297828674,1.5729932911767719e-09
2,14,0,O,2.997850989954115,-3.661566511725885,-0.1533734024483657,1.8170889242202557,-0.6637155217717949,2.844477587505561,8.629879828348406,-0.0376848748976287,0.0511731196614634,-0.0055775206235511,0.9920892758596352,0.0134882447639116,-0.0432623955210906,0.9088088019241776,0.5168641805648804,3.2399893878931607e-09,0.5682154297828674,1.5729932911767719e-09
2,14,1,D,-0.3873734997674722,1.994413303769251,-3.6006786471365007,2.9936388431346375,1.6070398040019542,-3.988052146903874,4.212530686734409,0.0298787243518834,-0.0549481490628498,1.0084572035784496,0.0166122211325021,-0.0250694247109698,1.0383359279303508,-0.9070181090312012,0.5168641805648804,3.2399893878931607e-09,0.5682154297828674,1.5729932911767719e-09
2,14,1,O,-0.8019747279959315,1.8611051654497217,-1.5464712284613364,1.4873407910074548,1.0591304374539263,-2.348445956457193,0.3707321260231693,0.0305199458896627,-0.030195226556072,-0.0238785217822288,1.0235538024486608,0.0003247193335641,0.006641424107444,1.1081474966766027,0.5168641805648804,3.2399893878931607e-09,0.5682154297828674,1.5729932911767719e-09
2,14,2,D,1.3724028451772907,-0.7434707757072925,0.0027672836613055,0.3683006468687391,0.6289320694699813,1.375170128838591,2.481406984091993,-0.0301092463694072,0.0048119779555002,1.0243243053965396,0.0009729630173742,-0.0252972684139067,0.9942150590271208,-1.0582725667040909,0.5168641805648804,3.2399893878931607e-09,0.5682154297828674,1.5729932911767719e-09
2,14,2,O,0.3517946560886988,0.1999594840485479,0.0199365873463692,0.4283092725164015,0.5517541401372295,0.371731243435062,0.5602078572101592,0.0183208874022557,-0.0078099423787294,-0.0233401716110508,1.0128292265875498,0.0105109450235135,-0.0050192842088216,1.0623002279795566,0.5168641805648804,3.2399893878931607e-09,0.5682154297828674,1.5729932911767719e-09
2,18,0,D,1.6182834935602612,-2.6316257720486513,0.0164569342412992,1.996885344247252,-1.0133422784884358,1.6347404278014108,6.230337675614503,0.047299741220023,-0.0728333429055345,1.0124238756333035,0.013109726052185,-0.0255336016854944,1.0597236168532236,-0.8791810654554981,0.5124925374984741,2.339973992349087e-09,0.5398095846176147,1.0651464155131407e-09
2,18,0,O,3.378838978807112,-4.260445796720513,-0.3962794223618802,2.277886240275425,-0.8816068179134433,2.9825595564450444,10.313450438164733,-0.0172851831662537,0.0301310399270454,-0.020612717181045,1.0077668604202592,0.012845856760774,-0.0378979003474048,0.9809633545079784,0.5124925374984741,2.339973992349087e-09,0.5398095846176147,1.0651464155131407e-09
2,18,1,D,-0.8709254341179228,2.5621059147625456,-4.079562030023821,3.3883815493791127,1.6911804806448028,-4.9504874641416645,4.03491223052246,0.0322222405040588,-0.0399079210371349,1.010595352612694,-0.0029096720796272,-0.0076856805330694,1.0428175931167465,-0.9413748631511996,0.5124925374984741,2.339973992349087e-09,0.5398095846176147,1.0651464155131407e-09
2,18,1,O,-1.1117637996699004,2.1975229375983583,-1.6838050012972223,1.5980458633686636,1.085759137928611,-2.7955688009670476,-0.0274358726022902,0.0752591947184231,-0.0622237730092227,-0.0542001490558371,1.0411647273466178,0.0130354217092112,0.0210590456625818,1.2328478441300663,0.5124925374984741,2.339973992349087e-09,0.5398095846176147,1.0651464155131407e-09
2,18,2,D,1.8458520002065553,-1.0824511881447765,-0.2133893772164983,0.4499885651547641,0.7634008120617602,1.6324626229900538,3.5916811307225593,-0.0467397743261215,0.0273368305962001,1.0405187385915855,-0.0211157948616682,-0.0194029437299108,0.9937789642654667,-1.1357111383755762,0.5124925374984741,2.339973992349087e-09,0.5398095846176147,1.0651464155131407e-09
2,18,2,O,0.5434307524249946,0.0885008931941528,-0.0508482321418219,0.4189165865226967,0.631931645619131,0.4925825202831613,0.9246946778953458,0.0679362765514299,-0.0423539128895278,-0.0605478523288671,1.0349654886669457,0.0255823636619161,0.0073884242225798,1.2058035304367998,0.5124925374984741,2.339973992349087e-09,0.5398095846176147,1.0651464155131407e-09
