pi0,seed,method,layer,context,n_ctx_rows,delta_MD,z_MD,delta_MO,z_MO,delta_AD,z_AD,delta_AO,z_AO,delta_P_M,z_P_M,delta_P_D,z_P_D,delta_chi,z_chi,delta_det,z_det
"0.015,0.035,0.485,0.465",1,adam_first,2,all,61440,-0.0055341510166463,-0.0473753968341394,-0.0251019878309711,-0.1291182347933384,0.0628752338739783,0.1364025567263065,-0.0322390950263623,-0.0702968492464278,-0.0306361388476163,-0.1321377446400783,0.0573410828573339,0.1249089734050915,-0.0755464920860124,-0.0824765641164971,-0.0001469797407041,-1.7715094323283682
"0.015,0.035,0.485,0.465",1,adam_first,2,Octx,25463,-0.0299686980017942,-0.2565486478715343,0.067685635629285,0.3481576778766318,0.0305503697080002,0.0662764697695982,-0.0682673073354909,-0.1488558102607522,0.0377169376274892,0.1626781722597755,0.0005816717062071,0.0012670848205271,-0.1964720106745705,-0.2144948883536392,2.1193452814219702e-05,0.255439296491654
"0.015,0.035,0.485,0.465",1,adam_first,2,Dctx,25926,0.0228024016520722,0.1952011833050781,-0.1023545579295771,-0.5264857879746734,0.0510038086927391,0.1106484935294738,0.028548347584764,0.0622492313993226,-0.079552156277502,-0.3431190387290608,0.0738062103448136,0.1607757912076436,0.1027014984736807,0.1121225683659928,-0.0001923278961789,-2.318079216554674
"0.015,0.035,0.485,0.465",2,sgd_accum,0,all,61440,-5.976209497839497e-05,-0.0005360345859552,3.312145997493326e-05,0.0001893030043467,-3.639044049502967e-05,-7.932993963967724e-05,6.303107549902972e-05,0.0001376628337858,-2.6640635003081936e-05,-0.0001255525765085,-9.61525354733408e-05,-0.0002102170276678,6.537961040391504e-06,7.152682209876597e-06,-3.114980444095035e-08,-0.0003704913734238
"0.015,0.035,0.485,0.465",2,sgd_accum,0,Octx,26606,-1.1315583136493033e-05,-0.0001014948342022,2.652505991171161e-06,1.516018175395878e-05,-2.7147376486693193e-05,-5.918037014031502e-05,3.581045363203982e-05,7.821171520732885e-05,-8.663077145281526e-06,-4.0827542434942945e-05,-3.8462959623097936e-05,-8.409106434348397e-05,4.8989740991527416e-05,5.3595921831246866e-05,-1.3196117139928996e-08,-0.0001569527530197
"0.015,0.035,0.485,0.465",2,sgd_accum,0,Dctx,24959,-5.225051569689846e-06,-4.686596672633551e-05,-1.1631731186102528e-05,-6.648021134785292e-05,-7.69564390047436e-05,-0.0001677624556912,9.381322176140666e-05,0.000204892489173,-1.6856782755553265e-05,-7.944302027182284e-05,-8.218149057499669e-05,-0.0001796723153783,0.0001771763403822,0.0001938350580607,-1.9569066929617296e-08,-0.0002327517174986
"0.015,0.035,0.485,0.465",2,sgd_accum,1,all,61440,-8.17333218623081e-06,-7.331049448492195e-05,7.585754450094466e-06,4.335576115081918e-05,-1.2005144410526508e-05,-2.6170812128057476e-05,1.259272214700365e-05,2.7503097513550563e-05,-5.875777363260198e-07,-2.7691494097734604e-06,-2.0178476597077225e-05,-4.411593882804898e-05,8.838779921610736e-06,9.669831849982057e-06,5.285370123541795e-09,6.286344557432715e-05
"0.015,0.035,0.485,0.465",2,sgd_accum,1,Octx,26606,-5.821945046471518e-06,-5.2219787535357134e-05,4.596052703285198e-06,2.6268364544508604e-05,-7.316738631624229e-06,-1.5950244792593888e-05,8.542630975120015e-06,1.8657507883385465e-05,-1.2258923433557757e-06,-5.777412671003415e-06,-1.3138683678148312e-05,-2.8724931866771005e-05,5.441371857364691e-06,5.952988009724357e-06,1.3191901007579256e-09,1.569026069372325e-05
"0.015,0.035,0.485,0.465",2,sgd_accum,1,Dctx,24959,-8.434105975520766e-06,-7.564949833377563e-05,8.545603412897127e-06,4.884169964855363e-05,-1.5306832213768932e-05,-3.33683807910709e-05,1.5195334776654548e-05,3.318732592006066e-05,1.1149743720968733e-07,5.254675991827339e-07,-2.374093818958581e-05,-5.190450190099904e-05,1.3522457602761648e-05,1.4793884719033432e-05,3.1241928961196422e-09,3.71587089453081e-05
"0.015,0.035,0.485,0.465",2,sgd_accum,2,all,61440,6.919137720544398e-07,6.2061029228313476e-06,-1.7111258203380173e-06,-9.779800131106373e-06,4.833924532699253e-07,1.0537793337625665e-06,5.358195949755917e-07,1.1702551996504873e-06,-1.0192120482659728e-06,-4.803365184557854e-06,1.175306225339837e-06,2.5695565912457256e-06,2.455466734088028e-06,2.686338006199486e-06,-1.2252935968659195e-09,-1.4573468941383437e-05
"0.015,0.035,0.485,0.465",2,sgd_accum,2,Octx,26606,-2.293044698768378e-07,-2.0567405913824867e-06,8.182644151708772e-07,4.676723558053148e-06,1.319179964123203e-06,2.8757680727184058e-06,-1.908139909437198e-06,-4.1674673185127e-06,5.889599453391302e-07,2.7756635151185184e-06,1.0898754942661022e-06,2.382780503965168e-06,-4.2748887586391884e-06,-4.6768282319542515e-06,1.2939293505302323e-10,1.5389812899153063e-06
"0.015,0.035,0.485,0.465",2,sgd_accum,2,Dctx,24959,2.2452044099085033e-06,2.0138303663640134e-05,-6.157472797120743e-07,-3.5192533800156017e-06,-5.091190951162339e-06,-1.1098625500423476e-05,3.4617338209970612e-06,7.560589500300564e-06,1.62945713015769e-06,7.679341764106096e-06,-2.8459865412344538e-06,-6.222143061916566e-06,1.1413876461685012e-05,1.2487047660402532e-05,2.877401283362189e-09,3.422340436792831e-05
"0.015,0.035,0.485,0.465",2,sgd_quarter,0,all,61440,-1.568642420710042e-05,-0.000140698981654,8.967057463563004e-06,5.125048591720058e-05,-8.311096164591768e-06,-1.8117910860866607e-05,1.503046290784732e-05,3.282723800323757e-05,-6.719366743311383e-06,-3.1667180869780274e-05,-2.399752037124556e-05,-5.246546416076192e-05,-1.3119225973163514e-06,-1.4352739890291316e-06,-7.93298580409983e-09,-9.435381244478632e-05
"0.015,0.035,0.485,0.465",2,sgd_quarter,0,Octx,26606,-3.961286007383527e-06,-3.55306537628211e-05,1.8144784827208695e-06,1.037050384740138e-05,-4.276321181039206e-06,-9.322236734618482e-06,6.423128705021449e-06,1.4028415226990832e-05,-2.146807524344907e-06,-1.0117522195630656e-05,-8.237607188290721e-06,-1.8009772594070283e-05,4.923685397340625e-06,5.386626920994713e-06,-2.627097977388087e-09,-3.1246332207533806e-05
"0.015,0.035,0.485,0.465",2,sgd_quarter,0,Dctx,24959,-1.91454473156731e-06,-1.7172460116224385e-05,-2.3096193560613982e-06,-1.3200441143920732e-05,-1.9871877490196217e-05,-4.3320026369003185e-05,2.4096041578437295e-05,5.26268882522766e-05,-4.224164087850589e-06,-1.9907734360049663e-05,-2.178642222222887e-05,-4.763136926685098e-05,4.4362993691700904e-05,4.853415213017169e-05,-5.171553500283762e-09,-6.150972673640395e-05
"0.015,0.035,0.485,0.465",2,sgd_quarter,1,all,61440,-2.230520117239726e-06,-2.000659327524764e-05,2.06237009399606e-06,1.1787308142932597e-05,-3.085907768730396e-06,-6.727175425656902e-06,3.2540577920052326e-06,7.107015284184926e-06,-1.6815002321283178e-07,-7.924611651297297e-07,-5.316427885989602e-06,-1.1623236584471552e-05,2.047075349726385e-06,2.23954828513142e-06,1.2819339816914963e-09,1.52471416767955e-05
"0.015,0.035,0.485,0.465",2,sgd_quarter,1,Octx,26606,-1.6507603047145417e-06,-1.4806452430573706e-05,1.3677288426143507e-06,7.817142699462898e-06,-1.7112131806866724e-06,-3.730387334911076e-06,1.9942446427710476e-06,4.355524106363182e-06,-2.8303146200393693e-07,-1.3338769621465902e-06,-3.3619734855808567e-06,-7.35023855333513e-06,6.869686757098389e-07,7.515597898390064e-07,5.090350276543143e-10,6.054390706497901e-06
"0.015,0.035,0.485,0.465",2,sgd_quarter,1,Dctx,24959,-1.8941536736929568e-06,-1.698956304294039e-05,1.8390956848634744e-06,1.0511201459394727e-05,-4.297953659217344e-06,-9.369394811431613e-06,4.353011648220366e-06,9.507182199451057e-06,-5.505798881173473e-08,-2.594785128766926e-07,-6.192107332751636e-06,-1.353772307806192e-05,4.917715949323582e-06,5.3800962053219674e-06,7.643084588409703e-10,9.090576834030734e-06
"0.015,0.035,0.485,0.465",2,sgd_quarter,2,all,61440,1.5610411922776892e-07,1.4001719140940077e-06,-3.775418355021252e-07,-2.157809582706459e-06,1.6766321699225272e-07,3.655001891391278e-07,5.3774499217962574e-08,1.1744603577121589e-07,-2.214377162958433e-07,-1.043596588966033e-06,3.237673362395638e-07,7.078482823690387e-07,4.197572369654521e-07,4.5922422950534387e-07,-3.0364269718919843e-10,-3.6114833441416474e-06
"0.015,0.035,0.485,0.465",2,sgd_quarter,2,Octx,26606,-4.7689962471394104e-08,-4.277539014791418e-07,1.001832141844544e-07,5.725889934979999e-07,3.692669272953058e-07,8.049895152345505e-07,-4.217601790746429e-07,-9.211440701232752e-07,5.2493251719172255e-08,2.473913629269661e-07,3.215769648735446e-07,7.030595021690503e-07,-9.389002829923618e-07,-1.0271788573713229e-06,6.94352666095236e-11,8.258532517911307e-07
"0.015,0.035,0.485,0.465",2,sgd_quarter,2,Dctx,24959,4.913793983406909e-07,4.407414974855179e-06,-3.6877675892171704e-08,-2.1077135020609693e-07,-1.2463888410251657e-06,-2.717085865987208e-06,7.918871185633711e-07,1.7295187162336632e-06,4.5450172240890754e-07,2.1419858148800206e-06,-7.5500944269761e-07,-1.650667245785623e-06,2.5665330337070876e-06,2.8078471342738404e-06,7.994024787509213e-10,9.507980149035511e-06
"0.015,0.035,0.485,0.465",2,adam_first,0,all,61440,0.0721860195771569,0.6474706606217202,-0.1522013436896259,-0.869894372043507,-0.7323065131058425,-1.5964036349151545,0.8123218372183367,1.7741491029974352,-0.0800153241124785,-0.3770979971507304,-0.660120493528689,-1.4432127802884451,1.7690157135909907,1.9353445432640173,0.0001151613429139,1.3697127435391994
"0.015,0.035,0.485,0.465",2,adam_first,0,Octx,26606,0.2565501961667886,2.3011204381091437,-0.321712470545832,-1.838721398641021,-1.0596869179431363,-2.3100819361850395,1.12484919232219,2.4567235474052755,-0.0651622743790495,-0.3070982143818351,-0.8031367217763477,-1.7558872850479312,2.762798776977963,3.022566445329529,-0.0003074277664893,-3.65650242367256
"0.015,0.035,0.485,0.465",2,adam_first,0,Dctx,24959,-0.5965454293849087,-5.350699006777498,0.2898211380672625,1.656449087716825,0.3898027234856842,0.8497568621002184,-0.08307843216802,-0.1814472037512264,-0.3067242913176571,-1.4455370545118809,-0.2067427058992411,-0.4519988673435008,-1.3592477231058424,-1.4870487829172268,0.0001859247565746,2.2113627887268947
"0.015,0.035,0.485,0.465",2,adam_first,1,all,61440,0.1991958506915861,1.786682099884063,-0.1835967273573014,-1.0493321279699612,0.145737067722603,0.3177019191970687,-0.1613361910568933,-0.3523658303028923,0.0155991233342923,0.0735158950103095,0.3449329184141984,0.7541223171795494,0.0757193192693741,0.0828387052991045,0.0001791270752712,2.130512127626557
"0.015,0.035,0.485,0.465",2,adam_first,1,Octx,26606,-0.2372262259590045,-2.127794580421491,0.1723404486324502,0.9849977845566156,0.0931689093270184,0.2031050971811247,-0.0282831320004607,-0.0617716906890052,-0.0648857773265562,-0.3057951329300028,-0.1440573166319855,-0.3149506226446295,-0.5310187159189325,-0.5809468883340762,-5.170888493530986e-05,-0.6150181724003329
"0.015,0.035,0.485,0.465",2,adam_first,1,Dctx,24959,-0.0426439352275776,-0.3824936888755513,0.0602257682276078,0.3442154685574148,0.1836122974482635,0.4002686495554424,-0.2011941304482973,-0.4394174447968887,0.0175818330000355,0.0828600531722153,0.1409683622206888,0.308197282113901,-0.4876761313517566,-0.5335290876392671,0.0002066307442801,2.4576368813184906
"0.015,0.035,0.485,0.465",2,adam_first,2,all,61440,0.0016641747451199,0.0149267729114925,0.054292210856494,0.3103027051204846,-0.0627717792615835,-0.1368403732451853,0.0068153936599696,0.0148851403402068,0.0559563856016125,0.263712497227407,-0.0611076045164636,-0.1335987545842483,0.0169591368101805,0.0185536921079263,-6.417817524018897e-05,-0.763326149724346
"0.015,0.035,0.485,0.465",2,adam_first,2,Octx,26606,-0.0228981807704123,-0.2053846481257719,-0.0335803281807499,-0.1919256281690722,-0.0300994492577106,-0.0656157897601664,0.0865779582088735,0.1890903332373879,-0.0564785089511634,-0.2661731717490084,-0.0529976300281226,-0.1158680236887102,0.1273595548769182,0.1393343301983619,-0.0001098795770491,-1.306892166509676
"0.015,0.035,0.485,0.465",2,adam_first,2,Dctx,24959,0.0205533406899984,0.184352664857944,0.0627409144368123,0.3585905816754383,-0.0686992009446446,-0.1497619536915768,-0.0145950541821658,-0.031876284865316,0.08329425512681,0.3925510160819751,-0.048145860254646,-0.1052606630435824,0.011916573015668,0.0130370094415185,-3.6951023227351065e-05,-0.4394902501192665
"0.025,0.025,0.475,0.475",0,sgd_accum,0,all,61440,0.000138738005756,0.00095075423504,-0.0001428763367604,-0.000935294662648,-4.8494663878554025e-05,-0.000105823931408,5.263299488280853e-05,0.0001151698369745,-4.1383310041715895e-06,-1.908638584748723e-05,9.024334187741792e-05,0.0001977425914077,0.0003827420012795,0.0004194078794737,0.0,
"0.025,0.025,0.475,0.475",0,sgd_accum,0,Octx,24594,4.933859853174705e-05,0.0003381112568928,-4.975932907544366e-05,-0.0003257336796032,-1.122473392761666e-05,-2.449435418718512e-05,1.1645464471240646e-05,2.5482233105532565e-05,-4.207305429888108e-07,-1.940450262004778e-06,3.811386460409525e-05,8.351568324693952e-05,0.0001219681260104,0.000133652415785,0.0,
"0.025,0.025,0.475,0.475",0,sgd_accum,0,Dctx,26576,3.6358290649159207e-05,0.0002491588272811,-3.664184857370109e-05,-0.0002398642502852,1.6962995276069342e-05,3.701625508871307e-05,-1.6679437351800006e-05,-3.649741165046156e-05,-2.835579247113081e-07,-1.3077967798364053e-06,5.33212859254399e-05,0.0001168384175135,3.935770659466416e-05,4.312809205321832e-05,0.0,
"0.025,0.025,0.475,0.475",0,sgd_accum,1,all,61440,-4.205208191718146e-06,-2.8817766809553536e-05,9.1798120197086e-06,6.0092730404625095e-05,-7.592584602564392e-06,-1.6568362123383395e-05,2.6179807745595535e-06,5.728581846424379e-06,4.974603827978596e-06,2.2943357600799992e-05,-1.1797792794094397e-05,-2.5851504071795044e-05,-3.174454833994016e-06,-3.4785609260535227e-06,0.0,
"0.025,0.025,0.475,0.475",0,sgd_accum,1,Octx,24594,-4.5416262165738986e-07,-3.1123197539455783e-06,4.0103159855450515e-06,2.6252262773935e-05,-4.497126970445978e-06,-9.81352623137282e-06,9.409736064601924e-07,2.0590083671791742e-06,3.5561533639426755e-06,1.640132584093201e-05,-4.951289591797519e-06,-1.0849341506240208e-05,9.73621969910341e-07,1.0668929055185782e-06,0.0,
"0.025,0.025,0.475,0.475",0,sgd_accum,1,Dctx,26576,-4.461557605343178e-06,-3.0574497341506976e-05,2.2728189906909584e-06,1.4878289290986962e-05,4.531072771493798e-06,9.887601971554716e-06,-2.342334156860547e-06,-5.125420728694448e-06,-2.1887386146243425e-06,-1.0094675770474625e-05,6.951516632891436e-08,1.523226960133591e-07,-1.3607783524211929e-05,-1.4911380546549538e-05,0.0,
"0.025,0.025,0.475,0.475",0,sgd_accum,2,all,61440,2.5847142939672973e-06,1.7712724411496103e-05,-3.4436101858976444e-06,-2.25425028394358e-05,-2.057469418931504e-06,-4.489762073791164e-06,2.9163653108297487e-06,6.381497350748038e-06,-8.58895891877463e-07,-3.961311547739891e-06,5.272448750556846e-07,1.1553070368516631e-06,1.1002159209510515e-05,1.20561429063619e-05,0.0,
"0.025,0.025,0.475,0.475",0,sgd_accum,2,Octx,24594,1.545326972112283e-06,1.05899328396034e-05,-2.628145631440814e-06,-1.720432254551541e-05,-1.0053010191926891e-06,-2.193744581175329e-06,2.088119678412145e-06,4.569156732988535e-06,-1.0828186592550656e-06,-4.994065170854578e-06,5.400259529713123e-07,1.1833131303256195e-06,7.266893301056466e-06,7.9630463852121e-06,0.0,
"0.025,0.025,0.475,0.475",0,sgd_accum,2,Dctx,26576,-3.4681511739111973e-06,-2.3766807071974575e-05,6.520059998381101e-06,4.268150664343704e-05,3.4762273638206632e-06,7.585742774277729e-06,-6.528136188294112e-06,-1.428465893357804e-05,3.051908824527503e-06,1.4075700889456424e-05,8.0761899182701e-09,1.7696670911296143e-08,-1.9992574724507064e-05,-2.1907821306241535e-05,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,0,all,61440,3.519310663311315e-05,0.0002411739666668,-3.606070515271852e-05,-0.0002360599790377,-1.229036014641266e-05,-2.6819739020594905e-05,1.315795866639981e-05,2.8791824556091912e-05,-8.675985194501861e-07,-4.0014489141256486e-06,2.2902746486650707e-05,5.018484850414666e-05,9.670213059858216e-05,0.0001059659911882,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,0,Octx,24594,1.250816761579353e-05,8.571691129981202e-05,-1.2516090671299148e-05,-8.193262136691312e-05,-2.9233397584618007e-06,-6.379244257814443e-06,2.9312628139672526e-06,6.414095590910789e-06,-7.923055022757266e-09,-3.6541901820511494e-08,9.584827856993434e-06,2.1002421444166427e-05,3.0878860862151534e-05,3.383699074432199e-05,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,0,Dctx,26576,9.435046044309757e-06,6.465719278246449e-05,-9.362680320111972e-06,-6.128981978424408e-05,4.7777073823940235e-06,1.042580230246371e-05,-4.850073105685402e-06,-1.0612774935956075e-05,7.23657240835175e-08,3.337577710914169e-07,1.4212753427143605e-05,3.1143202758836484e-05,9.169945874497963e-06,1.0048407389977202e-05,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,1,all,61440,-1.1409154633150256e-06,-7.818551251749733e-06,2.3303174957507206e-06,1.5254685033711e-05,-1.9202451925636236e-06,-4.190314547872747e-06,7.308431602066627e-07,1.5992076415640131e-06,1.189402032392277e-06,5.485638073692191e-06,-3.06116065589611e-06,-6.707662063698039e-06,-8.20144606116956e-07,-8.987127332860891e-07,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,1,Octx,24594,-3.241987172287077e-07,-2.2216933400474735e-06,1.24113142467412e-06,8.124673570605171e-06,-1.074478413571522e-06,-2.344701887654798e-06,1.5754570618657554e-07,3.447364782861568e-07,9.16932707446635e-07,4.228982996494487e-06,-1.3986771307600913e-06,-3.0648027281061095e-06,-3.333060220191843e-07,-3.6523603744442355e-07,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,1,Dctx,26576,-9.486606557670086e-07,-6.501053054432018e-06,2.2108474378544793e-07,1.4472612158452746e-06,1.00374123899104e-06,2.190340864975041e-06,-2.7616532703117225e-07,-6.042961409098908e-07,-7.275759119363067e-07,-3.355651003884258e-06,5.508058321701818e-08,1.2069341665538984e-07,-2.4496519654243167e-06,-2.68432346811311e-06,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,2,all,61440,6.199595971163661e-07,4.248505730638902e-06,-9.087195894423976e-07,-5.948644828949016e-06,-4.459499937477634e-07,-9.731417392225024e-07,7.347099860022663e-07,1.6076689061658155e-06,-2.887599922776467e-07,-1.3317892223635376e-06,1.7400960341230302e-07,3.812925052723722e-07,2.7093391661847167e-06,2.968888156162172e-06,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,2,Octx,24594,3.975376570399813e-07,2.724275939811138e-06,-6.967653145132163e-07,-4.561153334125206e-06,-2.308718343088027e-07,-5.038031652128135e-07,5.300994916871662e-07,1.1599467629355628e-06,-2.992276574306798e-07,-1.3800671140623146e-06,1.6666582273400064e-07,3.6520070069325323e-07,1.8552742973956164e-06,2.033005670429381e-06,0.0,
"0.025,0.025,0.475,0.475",0,sgd_quarter,2,Dctx,26576,-9.046379961279448e-07,-6.199371263191963e-06,1.5205480770198302e-06,9.95378614109402e-06,9.663740748035987e-07,2.1087991054571624e-06,-1.582284155767271e-06,-3.462303611506953e-06,6.159100809739293e-07,2.8406373103010728e-06,6.173607874386818e-08,1.352770402801667e-07,-4.973844303863586e-06,-5.45032812009647e-06,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,0,all,61440,0.2649386146723436,1.8155912545567232,-0.1786800136553381,-1.169672087645408,-0.3481075892098154,-0.7596323120295841,0.2618489881928014,0.5729695858894288,0.0862586010170117,0.3978330732886143,-0.0831689745374627,-0.1822411294575778,1.053575205730305,1.1545054930585128,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,0,Octx,24594,0.1240258799599922,0.8499338734466858,-0.1425654165389229,-0.9332593219450837,-0.4805238580807567,-1.0485880245467762,0.4990633946596897,1.0920345674973135,-0.0185395365789263,-0.0855061492718429,-0.3564979781207579,-0.7811638239305844,1.246178549239349,1.365559831517904,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,0,Dctx,26576,-0.4313545837500165,-2.956019117251157,0.4786067097039527,3.1330471598259657,1.2327177196057684,2.690008033290999,-1.2799698455597015,-2.8007891014698223,0.0472521259539407,0.2179314093439745,0.8013631358557507,1.7559591638133687,-3.422648858619411,-3.750531415882673,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,1,all,61440,0.2266488631035887,1.553196366694279,-0.1633333279473797,-1.0692098728557269,0.2092421660266086,0.4566034044637517,-0.2725577011828227,-0.5964020493472728,0.0633155351562097,0.2920174178704857,0.4358910291302012,0.9551310919834898,-0.0918176761584648,-0.1006136162926657,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,1,Octx,24594,0.0313326805269544,0.2147189484511812,0.0081455312343902,0.053322138995849,0.1078896368430986,0.2354342646340799,-0.1473678486044455,-0.3224656156629231,0.0394782117613449,0.1820773595650727,0.139222317370055,0.3050660718654355,-0.232070336154978,-0.2543021859375853,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,1,Dctx,26576,0.5011855873209125,3.4345622678486483,-0.4906958573661903,-3.2121849340776447,0.2958613987241672,0.6456218862200227,-0.3063511286789016,-0.6703477471781003,0.010489729954729,0.0483796567142849,0.7970469860450781,1.7465015503129069,0.3896689172840248,0.4269983794528753,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,2,all,61440,-0.0014557113888739,-0.0099758084342172,0.0661044104856798,0.4327315754771555,0.0230370226082634,0.0502708567368963,-0.0876857217050758,-0.1918710933371259,0.0646486990968102,0.2981660998735946,0.0215813112193924,0.0472892993291143,-0.1782828661878918,-0.1953619895501081,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,2,Octx,24594,0.0172627766024029,0.1182996531760798,-0.0435069135324293,-0.2848042225732419,0.0382533276087368,0.0834755247945355,-0.0120091906787113,-0.0262781271661129,-0.0262441369300269,-0.1210405168595389,0.0555161042111402,0.121647736921002,0.0105071718473857,0.0115137367967083,0.0,
"0.025,0.025,0.475,0.475",0,adam_first,2,Dctx,26576,-0.0786235152652857,-0.5387971356863183,0.2293696855389471,1.5014959616267958,0.0371485671261311,0.0810647420777734,-0.1878947373998016,-0.4111452582719088,0.1507461702736683,0.6952560266382565,-0.0414749481391499,-0.0908805409121464,-0.5330365053301631,-0.5841002806988185,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,0,all,61440,-6.149634639638763e-05,-0.0003958343669781,8.430148636370593e-05,0.0005136043412352,0.0001001556913396,0.0002174318083451,-0.0001229608313069,-0.0002676068355401,2.280513996729868e-05,9.836162896481188e-05,3.865934494318808e-05,8.429070509370058e-05,-0.0003689143554074,-0.0004022556849523,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,0,Octx,25307,-4.1454026188654225e-05,-0.0002668276926455,5.670458857449247e-05,0.000345471048211,6.34053025879132e-05,0.0001376489884494,-7.865586497373021e-05,-0.0001711833508163,1.5250562385766984e-05,6.577772208565907e-05,2.1951276399079944e-05,4.786135326670053e-05,-0.0002402197823254,-0.0002619300974929,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,0,Dctx,26082,-5.026563937708404e-05,-0.0003235455227751,6.896852964526857e-05,0.0004201887506656,8.544155698189845e-05,0.0001854883331531,-0.00010414444725,-0.0002266556404297,1.870289026820619e-05,8.06680755202047e-05,3.517591760477938e-05,7.669563210607928e-05,-0.000308820173255,-0.000336730377929,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,1,all,61440,7.592097835885248e-06,4.8868159118480355e-05,-2.133075054437037e-06,-1.2995697411702084e-05,-6.274303186776484e-06,-1.3621123969679664e-05,8.15280405328905e-07,1.774342341613827e-06,5.459022781458274e-06,2.3545497818045537e-05,1.317794649103997e-06,2.873246825700651e-06,1.681475648248486e-05,1.8334421762195353e-05,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,1,Octx,25307,-2.771938288635488e-06,-1.7842172780674187e-05,-3.67347901770547e-07,-2.238056352636702e-06,3.0613209342241505e-06,6.645938316134514e-06,7.796525616655713e-08,1.696803385520864e-07,-3.139286190373033e-06,-1.3540162608719408e-05,2.893826456058682e-07,6.309539718234959e-07,-5.387946064838316e-06,-5.8748918360849285e-06,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,1,Dctx,26082,1.647717157627326e-05,0.0001060588337792,-5.4330389102314325e-06,-3.3100630733317434e-05,-1.4050194730687808e-05,-3.050210334562468e-05,3.0060620646486086e-06,6.542268363083402e-06,1.1044132666027584e-05,4.763482623179186e-05,2.426976845550308e-06,5.291646556819556e-06,3.896646728184904e-05,4.248813513727611e-05,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,2,all,61440,8.006460103982958e-06,5.153529034990136e-05,-7.708149528468725e-06,-4.696167566526221e-05,-6.288532471941519e-06,-1.3652014867276283e-05,5.990221896442844e-06,1.3036869618168884e-05,2.9831057550316176e-07,1.2866535432800137e-06,1.7179276320394287e-06,3.74567472928871e-06,2.7993364000871014e-05,3.052331698465248e-05,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,2,Octx,25307,-1.3631215935945771e-06,-8.774023250696049e-06,2.1767132708715943e-06,1.326156196962761e-05,1.6500714076345857e-06,3.5822029208891015e-06,-2.4636630848830693e-06,-5.361813798548786e-06,8.135916772474551e-07,3.509130082122993e-06,2.869498140432276e-07,6.25649559964202e-07,-7.653569356934711e-06,-8.345275099429712e-06,0.0,
"0.025,0.025,0.475,0.475",1,sgd_accum,2,Dctx,26082,1.651609689202854e-05,0.0001063093848871,-1.7486677276886004e-05,-0.0001065370701109,-1.2735161943955729e-05,-2.7647248538795743e-05,1.3705742328811e-05,2.9828607161786844e-05,-9.705803848552475e-07,-4.186243444791476e-06,3.780934948080337e-06,8.243742183305193e-06,6.044367844169368e-05,6.590638969781609e-05,0.0,
"0.025,0.025,0.475,0.475",1,sgd_quarter,0,all,61440,-1.5571610956613965e-05,-0.0001002299994557,2.130201059648473e-05,0.0001297818768246,2.544364048843291e-05,5.523656906847077e-05,-3.117404012808815e-05,-6.784588344929066e-05,5.730399639857804e-06,2.471598262514636e-05,9.872029531670146e-06,2.1524429116767384e-05,-9.349130216998215e-05,-0.00010194075465,0.0,
"0.025,0.025,0.475,0.475",1,sgd_quarter,0,Octx,25307,-1.1126154234890611e-05,-7.161586787744428e-05,1.501427635465254e-05,9.147403976942308e-05,1.7092708231651444e-05,3.71072118879394e-05,-2.0980830350874565e-05,-4.566180593872464e-05,3.888122119670165e-06,1.676999246017677e-05,5.966553996294976e-06,1.3009145500691104e-05,-6.42139691723025e-05,-7.00174275527552e-05,0.0,
"0.025,0.025,0.475,0.475",1,sgd_quarter,0,Dctx,26082,-1.2203751608290003e-05,-7.85520535071962e-05,1.6895267809103456e-05,0.0001029339252175,2.1587784761541597e-05,4.686574488262689e-05,-2.627930096239554e-05,-5.719317685156468e-05,4.691516200801259e-06,2.02351389418058e-05,9.384033153253257e-06,2.046042870805948e-05,-7.69661051415946e-05,-8.392206182286222e-05,0.0,
